WEIGHT,STATUS,FINALDEST,FOOTINGS,LEASE,LOCATION,REGION,PIERS,SECURED,TITLED,SECTIONS,PRICE,SQFT,BEDROOMS,SHIPMONTH,WGTADJ,CONTROL,jstatus,jprice,jsqft,jbedroom,jlease,jfinaldest,jtitle,jsecured,jlocation,jfootings,jpiers
18.4727,2,1,3,1,1,2,1,1,2,1,9,1100,3,202203,0.9732,22030033,R,9,I,I,R,R,I,I,I,I,I
86.6571,1,1,4,1,3,3,1,1,2,1,9,1300,3,202203,0.9732,22030034,I,9,I,I,I,I,I,I,I,I,I
18.4727,2,1,3,2,1,2,1,1,2,1,120000,1200,3,202203,0.9732,22030035,R,R,R,R,R,R,R,R,R,R,R
18.4727,2,1,3,2,3,2,1,1,2,1,100000,1300,3,202203,0.9732,22030036,R,I,I,I,R,R,I,I,I,I,I
18.4727,2,1,3,2,3,2,1,2,2,1,120000,1300,3,202203,0.9732,22030037,R,R,R,R,R,R,R,R,R,R,R
18.4727,2,1,3,2,1,2,1,1,2,1,100000,1100,1,202203,0.9732,22030038,R,R,R,R,R,R,I,I,R,I,I
25.4316,2,1,3,2,2,4,1,2,2,1,92000,1100,3,202203,0.9732,22030039,I,I,I,I,I,I,I,I,I,I,I
86.6571,2,1,3,2,3,3,1,1,2,1,99000,1200,3,202203,0.9732,22030040,I,I,I,I,I,I,I,I,I,I,I
18.4727,2,1,3,2,1,2,1,2,2,1,90000,1100,3,202203,0.9732,22030041,R,I,I,I,I,R,I,I,R,I,I
18.4727,2,1,3,2,1,2,1,2,2,1,79000,1100,1,202203,0.9732,22030042,R,R,R,R,R,R,R,R,R,R,R
18.4727,2,1,3,2,1,2,1,1,2,1,85000,960,1,202203,0.9732,22030043,I,I,I,I,I,I,I,I,I,I,I
86.6571,2,1,3,2,1,3,1,1,2,1,53000,900,1,202203,0.9732,22030044,R,R,R,R,R,R,I,I,R,I,I
16.2333,2,1,3,2,1,1,1,1,2,1,55000,980,1,202203,0.9732,22030045,R,R,R,R,R,R,I,R,R,R,R
16.2333,1,1,3,1,1,1,1,1,2,1,9,980,1,202203,0.9732,22030046,I,9,I,I,I,I,I,I,I,I,I
16.2333,1,1,3,1,1,1,1,1,1,1,9,1100,3,202203,0.9732,22030047,R,9,R,R,R,R,R,R,R,R,R
16.2333,2,1,3,2,1,1,1,1,2,1,150000,1100,3,202203,0.9732,22030048,R,R,R,R,R,R,R,R,R,R,R
86.6571,2,1,3,2,3,3,1,1,1,1,99000,1200,3,202203,0.9732,22030049,I,I,I,I,I,I,I,I,I,I,I
86.6571,2,1,3,2,3,3,1,1,2,1,78000,840,1,202203,0.9732,22030050,I,I,I,I,I,I,I,I,I,I,I
86.6571,2,1,5,2,3,3,1,1,2,1,86000,980,3,202203,0.9732,22030051,I,I,I,I,I,I,I,I,I,I,I
86.6571,2,1,4,2,3,3,1,1,2,1,59000,1100,3,202203,0.9732,22030052,R,R,R,R,R,R,R,R,R,R,R
86.6571,2,1,3,2,3,3,1,1,2,1,100000,1200,3,202203,0.9732,22030053,R,R,R,R,R,R,R,R,R,R,R
25.4316,2,1,1,2,1,4,0,0,2,1,79000,860,1,202203,0.9732,22030054,I,I,I,I,I,I,I,R,I,I,R
16.2333,1,1,1,1,1,1,0,0,1,1,9,900,1,202203,0.9732,22030055,I,9,I,I,I,I,I,R,I,I,R
16.2333,1,1,1,2,1,1,0,0,1,1,150000,750,1,202203,0.9732,22030056,R,R,R,R,R,R,I,R,R,I,R
18.4727,1,1,1,2,1,2,0,0,1,1,84000,960,1,202203,0.9732,22030057,R,R,R,R,R,R,I,R,I,I,R
18.4727,1,1,1,2,3,2,0,0,2,1,99000,1200,3,202203,0.9732,22030058,R,I,I,I,I,I,I,R,I,I,R
18.4727,2,1,1,2,3,2,0,0,2,1,120000,1200,3,202203,0.9732,22030059,R,R,R,R,R,R,R,R,R,R,R
16.2333,2,1,1,2,1,1,0,0,1,1,94000,1100,3,202203,0.9732,22030060,I,I,I,I,I,I,I,R,I,I,R
16.2333,2,1,2,2,1,1,0,0,2,1,85000,960,1,202203,0.9732,22030061,I,I,I,I,I,I,I,R,I,I,R
16.2333,2,1,1,2,2,1,0,0,2,1,93000,960,1,202203,0.9732,22030062,R,R,R,R,R,R,R,R,R,R,R
18.4727,2,1,1,2,1,2,0,0,3,1,85000,960,1,202203,0.9732,22030063,I,I,I,I,I,I,I,R,I,I,R
16.2333,2,1,2,2,1,1,0,0,1,1,85000,950,1,202203,0.9732,22030064,R,I,I,I,R,R,I,R,R,I,R
16.2333,2,1,1,2,1,1,0,0,2,1,90000,1100,1,202203,0.9732,22030065,R,I,R,R,R,R,R,R,R,R,R
16.2333,1,1,1,2,1,1,0,0,2,1,90000,1100,1,202203,0.9732,22030066,I,I,I,I,I,I,I,R,I,I,R
86.6571,2,1,2,2,1,3,0,0,2,1,130000,1300,3,202203,0.9732,22030067,R,R,R,R,R,R,R,R,R,R,R
18.4727,2,1,1,2,1,2,0,0,2,1,88000,1300,3,202203,0.9732,22030068,R,R,R,R,R,R,R,R,R,R,R
86.6571,1,2,9,2,9,3,9,9,9,1,85000,1200,3,202203,0.9732,22030069,R,R,R,R,R,R,9,9,9,9,9
16.2333,1,2,9,2,9,1,9,9,9,1,85000,950,1,202203,0.9732,22030070,R,I,I,I,I,I,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,99000,1200,3,202203,0.9732,22030071,I,I,I,I,I,I,9,9,9,9,9
25.4316,1,2,9,2,9,4,9,9,9,1,64000,590,1,202203,0.9732,22030072,R,R,R,R,R,R,9,9,9,9,9
25.4316,1,2,9,2,9,4,9,9,9,1,94000,1100,3,202203,0.9732,22030073,R,R,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,100000,1200,3,202203,0.9732,22030074,R,R,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,90000,1200,3,202203,0.9732,22030075,R,R,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,85000,960,1,202203,0.9732,22030076,I,I,I,I,I,I,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,99000,1200,3,202203,0.9732,22030077,R,I,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,78000,840,1,202203,0.9732,22030078,I,I,I,I,I,I,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,96000,1200,3,202203,0.9732,22030079,I,I,I,I,I,I,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,100000,1300,3,202203,0.9732,22030080,I,I,I,I,I,I,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,86000,1100,3,202203,0.9732,22030081,R,R,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,85000,960,1,202203,0.9732,22030082,R,I,R,R,R,R,9,9,9,9,9
25.4316,1,2,9,2,9,4,9,9,9,1,110000,860,1,202203,0.9732,22030083,R,R,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,100000,1300,3,202203,0.9732,22030084,R,I,R,R,R,R,9,9,9,9,9
18.4727,1,2,9,2,9,3,9,9,9,1,99000,1200,3,202203,0.9732,22030085,I,I,I,I,I,I,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,96000,1200,3,202203,0.9732,22030086,R,I,R,R,R,R,9,9,9,9,9
16.2333,1,2,9,2,9,1,9,9,9,1,88000,1000,3,202203,0.9732,22030087,I,I,I,I,I,I,9,9,9,9,9
16.2333,1,2,9,2,9,1,9,9,9,1,110000,1000,3,202203,0.9732,22030088,R,R,R,R,R,R,9,9,9,9,9
16.2333,1,2,9,2,9,1,9,9,9,1,110000,1200,3,202203,0.9732,22030089,R,R,R,R,R,R,9,9,9,9,9
16.2333,1,2,9,2,9,1,9,9,9,1,150000,860,1,202203,0.9732,22030090,R,R,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,78000,840,1,202203,0.9732,22030091,R,I,R,R,R,R,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,83000,920,1,202203,0.9732,22030092,I,I,I,I,I,I,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,100000,1300,3,202203,0.9732,22030093,R,I,R,R,R,R,9,9,9,9,9
18.4727,1,2,9,1,9,2,9,9,9,1,9,920,3,202203,0.9732,22030094,I,9,I,I,I,I,9,9,9,9,9
25.4316,1,2,9,2,9,4,9,9,9,1,92000,1100,3,202203,0.9732,22030095,I,I,I,I,I,I,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,94000,1100,1,202203,0.9732,22030096,I,I,I,I,I,I,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,60000,920,3,202203,0.9732,22030097,R,R,R,R,R,R,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,99000,1200,3,202203,0.9732,22030098,I,I,I,I,I,I,9,9,9,9,9
16.2333,2,2,9,2,9,1,9,9,9,1,110000,980,1,202203,0.9732,22030099,R,R,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,80000,1200,3,202203,0.9732,22030100,R,R,R,R,R,R,9,9,9,9,9
86.6571,2,2,9,2,9,3,9,9,9,1,100000,1300,3,202203,0.9732,22030101,R,I,I,I,I,I,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,70000,1100,3,202203,0.9732,22030102,R,R,R,R,R,R,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,91000,1100,3,202203,0.9732,22030103,I,I,I,I,I,I,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,75000,740,1,202203,0.9732,22030104,I,I,I,I,I,I,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,83000,920,1,202203,0.9732,22030105,R,I,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,78000,840,1,202203,0.9732,22030106,I,I,I,I,I,I,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,99000,1200,3,202203,0.9732,22030107,I,I,I,I,I,I,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,63000,840,1,202203,0.9732,22030108,R,R,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,72000,1200,3,202203,0.9732,22030109,R,R,R,R,R,R,9,9,9,9,9
16.2333,1,2,9,2,9,1,9,9,9,1,85000,950,1,202203,0.9732,22030110,R,I,R,R,R,R,9,9,9,9,9
16.2333,1,2,9,2,9,1,9,9,9,1,71000,1000,3,202203,0.9732,22030111,R,R,R,R,R,R,9,9,9,9,9
16.2333,1,2,9,2,9,1,9,9,9,1,87000,950,1,202203,0.9732,22030112,R,R,R,R,R,R,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,80000,1200,3,202203,0.9732,22030113,R,R,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,58000,840,1,202203,0.9732,22030114,R,R,R,R,R,R,9,9,9,9,9
18.4727,1,2,9,2,9,2,9,9,9,1,82000,1200,3,202203,0.9732,22030115,R,R,R,R,R,R,9,9,9,9,9
86.6571,1,2,9,2,9,3,9,9,9,1,130000,1300,3,202203,0.9732,22030116,R,R,R,R,R,R,9,9,9,9,9
86.6571,2,2,9,2,9,3,9,9,9,1,53000,840,1,202203,0.9732,22030117,R,R,R,R,R,R,9,9,9,9,9
86.6571,3,9,9,9,9,5,9,9,9,1,9,9,9,202203,0.9732,22030118,R,9,9,9,9,9,9,9,9,9,9
86.6571,3,9,9,9,9,5,9,9,9,1,9,9,9,202203,0.9732,22030119,R,9,9,9,9,9,9,9,9,9,9
12.7158,1,1,3,2,3,4,1,2,1,2,140000,1500,3,202203,1.0465,22030120,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,2,4,1,1,1,2,210000,2100,3,202203,1.0465,22030121,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,2,4,1,1,2,2,220000,1800,3,202203,1.0465,22030122,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,5,2,3,4,1,3,1,2,96000,1300,3,202203,1.0465,22030123,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,3,4,1,1,1,2,170000,1900,3,202203,1.0465,22030124,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,3,2,2,4,1,1,1,2,130000,1600,3,202203,1.0465,22030125,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,3,4,3,1,2,2,120000,1300,1,202203,1.0465,22030126,R,R,R,R,R,R,R,R,R,R,R
12.7158,1,1,3,2,1,4,3,1,2,2,150000,1500,3,202203,1.0465,22030127,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,3,2,3,4,3,2,3,2,180000,1700,3,202203,1.0465,22030128,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,1,4,3,1,2,2,180000,1700,3,202203,1.0465,22030129,R,R,R,R,R,R,R,I,I,I,I
12.7158,1,1,3,2,2,4,1,1,1,2,300000,1500,3,202203,1.0465,22030130,R,R,R,R,R,R,R,R,R,R,R
8.4772,2,1,3,2,3,5,3,2,1,3,290000,3100,3,202203,1.0465,22030131,R,R,R,R,R,R,R,R,R,R,R
12.7158,1,1,4,2,1,4,1,1,2,2,210000,1600,3,202203,1.0465,22030132,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,3,4,3,2,3,2,190000,1700,1,202203,1.0465,22030133,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,3,4,1,1,2,2,170000,1700,3,202203,1.0465,22030134,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,3,2,3,3,1,1,2,2,140000,2500,3,202203,1.0465,22030135,R,R,R,R,R,R,R,R,R,R,R
9.2364,2,1,3,2,3,3,1,1,2,2,130000,1700,3,202203,1.0465,22030136,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,3,2,3,3,1,1,2,2,150000,1600,3,202203,1.0465,22030137,I,I,I,I,I,I,I,I,I,I,I
12.7158,1,1,4,2,1,4,3,1,2,2,150000,910,3,202203,1.0465,22030138,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,4,2,1,4,2,1,2,2,300000,1600,3,202203,1.0465,22030139,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,4,2,1,4,3,1,1,2,120000,910,3,202203,1.0465,22030140,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,4,2,1,4,3,1,1,2,300000,1600,3,202203,1.0465,22030141,R,R,R,R,R,R,R,R,R,I,R
12.7158,1,1,4,2,1,4,3,1,2,2,300000,1500,3,202203,1.0465,22030142,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,1,4,3,2,3,2,150000,1600,3,202203,1.0465,22030143,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,3,2,2,4,1,1,2,2,140000,1200,3,202203,1.0465,22030144,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,4,2,1,4,3,1,2,2,96000,1800,3,202203,1.0465,22030145,R,R,R,R,R,R,R,I,I,I,I
12.7158,2,1,4,2,1,4,3,1,2,2,170000,1800,1,202203,1.0465,22030146,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,4,2,1,4,3,1,2,2,200000,1200,3,202203,1.0465,22030147,R,R,R,R,R,R,R,R,R,R,R
8.4772,2,1,3,2,1,5,1,1,2,3,260000,2000,3,202203,1.0465,22030148,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,4,2,1,4,3,1,2,2,180000,2000,3,202203,1.0465,22030149,I,I,I,I,I,I,I,I,I,I,I
12.7158,1,1,3,1,1,4,1,1,2,2,9,1500,3,202203,1.0465,22030150,I,9,I,I,I,I,I,I,I,I,I
12.7158,2,1,3,2,1,4,1,1,2,2,180000,2200,3,202203,1.0465,22030151,R,I,I,I,R,R,I,I,I,I,I
12.7158,1,1,5,2,3,4,1,1,2,2,180000,1500,3,202203,1.0465,22030152,R,R,R,R,R,R,I,R,R,R,R
12.7158,2,1,3,2,1,4,1,1,2,2,180000,2100,3,202203,1.0465,22030153,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,3,2,1,3,1,1,3,2,150000,2000,3,202203,1.0465,22030154,R,R,R,R,R,R,I,I,R,I,I
43.3286,2,1,3,2,1,3,1,1,2,2,170000,1900,3,202203,1.0465,22030155,I,I,I,I,I,I,I,I,I,I,I
43.3286,2,1,4,2,3,3,1,2,2,2,110000,1100,1,202203,1.0465,22030156,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,4,2,3,3,1,1,2,2,240000,2400,3,202203,1.0465,22030157,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,3,2,2,3,1,1,2,2,130000,1100,1,202203,1.0465,22030158,R,I,I,I,R,R,I,I,R,I,I
43.3286,2,1,4,2,3,3,1,1,2,2,87000,1100,3,202203,1.0465,22030159,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,4,2,3,3,1,1,1,2,170000,2100,3,202203,1.0465,22030160,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,4,2,3,3,1,1,1,2,140000,1600,3,202203,1.0465,22030161,R,R,R,R,R,R,R,R,R,R,R
43.3286,1,1,5,2,3,3,1,1,1,2,120000,1700,1,202203,1.0465,22030162,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,3,2,1,3,1,1,2,2,120000,1100,1,202203,1.0465,22030163,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,5,2,3,3,1,1,2,2,160000,1700,1,202203,1.0465,22030164,I,I,I,I,I,I,I,I,I,I,I
43.3286,2,1,3,2,1,3,1,1,3,2,180000,2100,3,202203,1.0465,22030165,R,I,I,I,R,R,I,I,I,I,I
43.3286,2,1,3,2,2,3,1,1,2,2,160000,1700,3,202203,1.0465,22030166,R,I,I,I,I,I,I,I,I,I,I
43.3286,2,1,3,2,2,3,1,1,1,2,120000,1800,3,202203,1.0465,22030167,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,1,4,3,1,1,2,150000,1600,3,202203,1.0465,22030168,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,3,2,3,2,1,1,2,2,160000,1800,3,202203,1.0465,22030169,R,I,R,R,R,R,R,R,R,R,R
9.2364,2,1,3,2,1,2,1,1,2,2,250000,1600,1,202203,1.0465,22030170,R,R,R,R,R,R,R,R,R,R,R
9.2364,1,1,3,2,1,2,1,1,2,2,130000,1200,3,202203,1.0465,22030171,I,I,I,I,I,I,I,I,I,I,I
6.1576,2,1,3,2,1,5,1,1,1,3,230000,3100,3,202203,1.0465,22030172,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,5,2,2,2,4,1,2,2,130000,1200,3,202203,1.0465,22030173,R,I,R,R,R,R,R,R,R,R,R
9.2364,2,1,3,2,1,2,1,1,2,2,160000,1800,3,202203,1.0465,22030174,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,3,2,1,2,1,1,2,2,160000,1700,3,202203,1.0465,22030175,I,I,I,I,I,I,I,I,I,I,I
9.2364,1,1,3,2,1,2,1,1,1,2,100000,1700,3,202203,1.0465,22030176,R,R,R,R,R,R,I,R,R,R,R
9.2364,2,1,3,2,1,2,1,1,2,2,130000,1500,3,202203,1.0465,22030177,R,R,R,R,R,R,R,R,R,R,R
9.2364,1,1,3,2,1,2,1,1,2,2,150000,1600,3,202203,1.0465,22030178,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,4,2,3,2,1,1,2,2,150000,2000,3,202203,1.0465,22030179,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,3,2,3,3,1,1,2,2,160000,1700,3,202203,1.0465,22030180,I,I,I,I,I,I,I,I,I,I,I
43.3286,2,1,5,2,3,3,1,1,2,2,140000,1900,3,202203,1.0465,22030181,R,R,R,R,R,R,R,R,R,R,R
9.2364,2,1,3,2,1,2,1,1,2,2,130000,1800,3,202203,1.0465,22030182,R,R,R,R,R,R,R,I,R,I,I
9.2364,2,1,3,2,1,2,1,3,1,2,160000,1700,3,202203,1.0465,22030183,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,3,1,1,2,1,1,1,2,9,1200,3,202203,1.0465,22030184,R,9,R,R,R,R,R,R,R,R,R
9.2364,1,1,3,2,1,2,1,1,2,2,170000,1900,3,202203,1.0465,22030185,R,R,R,R,R,R,R,R,R,R,R
9.2364,2,1,3,2,3,2,1,1,2,2,120000,1300,3,202203,1.0465,22030186,R,R,R,R,R,R,R,I,R,I,I
9.2364,2,1,3,2,1,2,1,1,2,2,150000,1600,3,202203,1.0465,22030187,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,3,2,1,2,1,1,2,2,180000,2100,3,202203,1.0465,22030188,R,I,I,I,R,R,I,I,R,I,I
12.7158,2,1,3,1,1,2,1,1,1,2,9,1600,3,202203,1.0465,22030189,R,9,R,R,R,R,R,R,R,R,R
9.2364,2,1,3,2,1,2,1,1,2,2,160000,1700,3,202203,1.0465,22030190,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,3,2,1,2,1,1,2,2,150000,1600,1,202203,1.0465,22030191,R,I,I,I,I,R,I,I,R,I,I
9.2364,2,1,3,1,1,2,1,1,2,2,9,1600,3,202203,1.0465,22030192,I,9,I,I,I,I,I,I,I,I,I
43.3286,2,1,3,2,2,3,1,2,2,2,110000,1500,3,202203,1.0465,22030193,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,5,2,3,3,1,1,2,2,170000,2000,3,202203,1.0465,22030194,R,R,R,R,R,R,R,R,R,R,R
9.2364,2,1,5,2,3,2,1,1,2,2,110000,2000,3,202203,1.0465,22030195,R,R,R,R,R,R,R,R,R,R,R
9.2364,2,1,3,2,3,2,1,1,2,2,150000,1800,3,202203,1.0465,22030196,R,R,R,R,R,R,R,R,R,R,R
9.2364,1,1,3,2,3,2,1,2,3,2,160000,1700,3,202203,1.0465,22030197,R,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,3,2,3,2,1,1,2,2,160000,1800,3,202203,1.0465,22030198,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,3,2,3,2,1,1,2,2,110000,1600,3,202203,1.0465,22030199,R,R,R,R,R,R,R,R,R,R,R
12.7158,1,1,3,2,3,4,1,1,1,2,140000,1400,1,202203,1.0465,22030200,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,3,1,2,2,1,1,2,2,9,1600,3,202203,1.0465,22030201,R,9,I,I,R,R,I,I,I,I,I
9.2364,1,1,3,2,2,2,1,1,2,2,150000,1600,3,202203,1.0465,22030202,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,5,2,3,2,4,1,2,2,160000,1700,3,202203,1.0465,22030203,R,I,R,R,R,R,R,R,R,R,R
9.2364,2,1,3,2,2,2,1,1,2,2,190000,2400,3,202203,1.0465,22030204,I,I,I,I,I,I,I,I,I,I,I
9.2364,2,1,3,1,2,2,1,2,2,2,9,1500,3,202203,1.0465,22030205,I,9,I,I,I,I,I,I,I,I,I
12.7158,2,1,4,2,1,4,3,1,3,2,140000,1300,1,202203,1.0465,22030206,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,4,2,1,4,3,2,2,2,170000,1600,3,202203,1.0465,22030207,R,R,R,R,R,R,R,R,R,R,R
12.7158,1,1,4,2,1,4,3,1,3,2,130000,1100,3,202203,1.0465,22030208,R,R,R,R,R,R,I,I,R,I,I
9.2364,2,1,4,2,2,4,3,1,3,2,130000,1100,3,202203,1.0465,22030209,R,I,I,I,R,R,I,I,R,I,I
12.7158,1,1,4,2,1,4,3,1,3,2,150000,1500,3,202203,1.0465,22030210,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,3,2,2,4,1,1,2,2,160000,1700,3,202203,1.0465,22030211,I,I,I,I,I,I,I,I,I,I,I
12.7158,1,1,3,2,2,4,1,1,2,2,150000,1600,3,202203,1.0465,22030212,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,3,2,2,4,1,1,2,2,96000,2100,3,202203,1.0465,22030213,R,R,R,R,R,R,R,R,R,R,R
8.1167,2,1,5,2,1,1,1,1,2,2,170000,1200,1,202203,1.0465,22030214,R,R,R,R,I,I,R,I,I,I,I
43.3286,2,1,5,2,3,3,1,1,2,2,170000,1800,3,202203,1.0465,22030215,R,R,I,I,R,I,I,I,I,I,I
43.3286,2,1,3,2,3,3,1,1,1,2,120000,1600,3,202203,1.0465,22030216,R,R,I,I,R,I,I,I,I,I,I
43.3286,2,1,3,2,3,3,1,1,1,2,180000,2000,3,202203,1.0465,22030217,R,I,I,I,I,I,I,I,I,I,I
43.3286,2,1,3,2,3,3,1,1,2,2,200000,2500,3,202203,1.0465,22030218,R,R,R,R,R,R,R,R,R,R,R
9.2364,1,1,3,2,1,2,1,1,1,2,120000,1600,3,202203,1.0465,22030219,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,3,2,2,3,1,1,2,2,170000,2000,3,202203,1.0465,22030220,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,3,3,1,1,2,2,180000,2000,3,202203,1.0465,22030221,I,I,I,I,I,I,I,I,I,I,I
43.3286,2,1,3,2,2,3,1,2,2,2,140000,1600,3,202203,1.0465,22030222,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,2,4,1,1,2,2,150000,1600,3,202203,1.0465,22030223,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,5,2,4,4,2,1,2,2,160000,1900,3,202203,1.0465,22030224,R,R,R,R,R,R,R,R,R,R,R
12.7158,2,1,3,2,2,4,1,3,2,2,150000,1500,3,202203,1.0465,22030225,I,I,I,I,I,I,I,I,I,I,I
12.7158,2,1,3,2,1,4,1,1,2,2,150000,1500,3,202203,1.0465,22030226,R,I,I,I,R,R,I,I,R,I,I
8.4772,1,1,3,2,2,5,1,1,2,3,180000,2600,3,202203,1.0465,22030227,R,R,R,R,I,I,R,I,I,I,I
12.7158,1,1,3,2,2,4,1,1,2,2,170000,1900,1,202203,1.0465,22030228,I,I,I,I,I,I,I,I,I,I,I
8.4772,2,1,3,2,2,5,1,1,1,3,280000,1800,3,202203,1.0465,22030229,R,R,R,R,R,R,R,R,R,R,R
12.7158,1,1,3,2,2,4,1,1,1,2,140000,1300,3,202203,1.0465,22030230,I,I,I,I,I,I,I,I,I,I,I
8.1167,2,1,3,2,1,1,1,1,1,2,85000,1100,1,202203,1.0465,22030231,R,R,R,R,R,R,R,R,R,R,R
8.1167,1,1,3,2,1,1,1,1,1,2,100000,1700,3,202203,1.0465,22030232,R,R,R,R,R,R,R,R,R,R,R
8.1167,2,1,3,2,2,1,1,1,2,2,120000,1900,3,202203,1.0465,22030233,R,R,R,R,R,R,R,R,R,R,R
8.1167,1,1,3,2,1,1,1,1,2,2,150000,1500,3,202203,1.0465,22030234,R,I,R,R,R,R,R,R,R,R,R
8.1167,1,1,3,2,1,1,1,1,2,2,160000,1500,1,202203,1.0465,22030235,R,R,R,R,R,R,R,R,R,R,R
8.1167,2,1,3,2,3,1,1,1,2,2,160000,1700,3,202203,1.0465,22030236,R,R,R,R,R,R,R,R,R,R,R
8.1167,2,1,3,2,1,1,1,2,2,2,130000,1100,1,202203,1.0465,22030237,I,I,I,I,I,I,I,I,I,I,I
43.3286,2,1,3,2,2,3,1,1,2,2,100000,1600,3,202203,1.0465,22030238,R,R,R,R,R,R,R,R,R,R,R
43.3286,2,1,5,2,3,3,1,1,2,2,130000,1100,1,202203,1.0465,22030239,I,I,I,I,I,I,I,I,I,I,I
